,det,x,noun,adj,verb,adp,.,adv,pron,prt,conj,num
awarding,0.0,0.0,4.223169150593988e-06,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fees,0.0,0.0,0.00012247190536722566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compensation,0.0,0.0,7.179387556009781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wards,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protected,0.0,0.0,0.0,0.0,0.00019145560964936272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
found,0.0,0.0,0.0,0.0,0.0029333734478420217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
incorporated,0.0,0.0,0.0,0.0,8.889010448006126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
into,0.0,0.0024958402662229617,0.0,0.0,0.0,0.01080344031885882,0.0,0.0,0.0,0.0,0.0,0.0
operating,0.0,0.0,0.0,0.0,0.0005948799299819484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
procedures,0.0,0.0,0.00025339014903563934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recommendations,0.0,0.0,9.290972131306775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
previous,0.0,0.0,0.0,0.0010725187690784589,0.0,0.0,0.0,4.483299708585519e-05,0.0,0.0,0.0,0.0
juries,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bar,0.0,0.0,0.00025339014903563934,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
association,0.0,0.0,0.0005447888204266246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interim,0.0,0.0,2.1115845752969944e-05,8.250144377526606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
citizens,0.0,0.0,0.0003420767011981131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actions,0.0,0.0,0.0002660596564874213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve,0.0,0.0,0.0,0.0,0.0006769323341173897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protect,0.0,0.0,0.0,0.0,0.00022564411137246322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fact,0.0,0.0,0.0017399456900447233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effect,0.0,0.0,0.0007728399545587,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
court's,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.0,0.0,0.0,0.0,0.0,0.02971551209436672,0.0,0.0,0.0,0.0,0.0,0.0
undue,0.0,0.0,0.0,0.00016500288755053212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
costs,0.0,0.0,0.0006883765715468202,0.0,8.205240413544117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appointed,0.0,0.0,0.0,0.0,0.0002598326130955637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elected,0.0,0.0,0.0,0.0,0.0002051310103386029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
servants,0.0,0.0,8.024021386128578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unmeritorious,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
criticisms,0.0,0.0,4.223169150593989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regarding,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0002823901502315599,0.0,0.0,0.0,0.0,0.0,0.0
new,0.0,0.0,0.0,0.020817864312625473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi-million-dollar,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airport,0.0,0.0,7.179387556009781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
when,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041156691324815066,0.0,0.0,0.0,0.0
management,0.0,0.0,0.000371638885252271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
takes,0.0,0.0,0.0,0.0,0.0005470160275696078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jan.,0.0,0.0,8.446338301187977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386939858490566
eliminate,0.0,0.0,0.0,0.0,0.00017778020896012253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
political,0.0,0.0,0.0,0.0034650606385611747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
influences,0.0,0.0,4.6454860656533874e-05,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08612418740192782,0.0,0.0,0.0,0.0
elaborate,0.0,0.0,0.0,0.00028875505321343124,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
added,0.0,0.0,0.0,0.0,0.000984628849625294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
there,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00764402600313831,0.0,0.07892621046989459,0.0,0.0
periodic,0.0,0.0,0.0,0.0001237521656628991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surveillance,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pricing,0.0,0.0,8.446338301187977e-06,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concessionaires,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purpose,0.0,0.0,0.0005996900193843464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keeping,0.0,0.0,1.2669507451781967e-05,0.0,0.0003145342158525245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prices,0.0,0.0,0.0002576133181862333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reasonable,0.0,0.0,0.0,0.0007975139564942387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ask,0.0,0.0,0.0,0.0,0.0006153930310158087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jail,0.0,0.0,7.179387556009781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deputies,0.0,0.0,5.067802980712787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matters,0.0,0.0,0.00023649747243326336,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
:,0.0,0.0008319467554076539,4.223169150593988e-06,0.0,0.0,0.00016136580013231995,0.013764871210732584,0.0,0.0,0.0,0.0,0.0
(,0.0,0.008319467554076539,0.0,0.0,0.0,0.0,0.020276344846247175,0.0,0.0,0.0,0.0,0.0
),0.0,0.008319467554076539,0.0,0.0,0.0,0.0,0.020546928871315474,0.0,0.0,0.0,0.0,0.0
four,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023068985849056603
additional,0.0,0.0,0.0,0.0016225283942468993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
employed,0.0,0.0,0.0,0.0,0.00032137191619714456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctor,0.0,0.0,0.00031673768629454917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medical,0.0,0.0,0.0,0.0021587877787861286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intern,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extern,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
night,0.0,0.0,0.0011993800387686928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weekend,0.0,0.0,0.00010135605961425573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duty,0.0,0.0,0.00018159627347554152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,8.068290006615998e-06,0.0,0.0,0.0,0.0,0.0,0.032650353773584904
work,0.0,0.0,0.002204494296610062,0.0,0.0009299272468683333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
officials,0.0,0.0,0.00025339014903563934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pass,0.0,0.0,6.757070640950381e-05,0.0,0.00036923581860948525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legislation,0.0,0.0,0.00019426578092732348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permit,0.0,0.0,2.956218405415792e-05,0.0,0.00043077512171106613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
establishment,0.0,0.0,0.00020693528837910545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fair,0.0,0.0,2.956218405415792e-05,0.0007837637158650277,0.0,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
equitable,0.0,0.0,0.0,0.0001375024062921101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pension,0.0,0.0,4.6454860656533874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plan,0.0,0.0,0.0006883765715468202,0.0,0.00019829330999398282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
employes,0.0,0.0,7.179387556009781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
praised,0.0,0.0,0.0,0.0,8.205240413544117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operation,0.0,0.0,0.0004687717757159328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
police,0.0,0.0,0.0004898876214689026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tax,0.0,0.0,0.0008150716460646398,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commissioner's,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office,0.0,0.0,0.0008361874918176098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bellwood,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpharetta,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prison,0.0,0.0,0.00014358775112019562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farms,0.0,0.0,5.912436810831584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grady,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hospital,0.0,0.0,0.0004180937459088049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
health,0.0,0.0,0.00042231691505939886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayor,0.0,0.0,0.0001478109202707896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
william,0.0,0.0,0.0005236729746736546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b.,0.0,0.0,0.0003209608554451431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hartsfield,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filed,0.0,0.0,0.0,0.0,0.000211968710683223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suit,0.0,0.0,0.00011824873621663168,0.0,5.470160275696078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divorce,0.0,0.0,6.757070640950381e-05,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
his,0.04332493261927264,0.0016638935108153079,0.0,0.0,0.0,0.0,0.0,0.0,0.0005591853552298546,0.0,0.0,0.0
wife,0.0,0.0,0.0006883765715468202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pearl,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williams,0.0,0.0,9.290972131306775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petition,0.0,0.0,5.912436810831584e-05,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mental,0.0,0.0,0.0,0.0004675081813931744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cruelty,0.0,0.0,4.6454860656533874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
couple,0.0,0.0,0.00032518402459573713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
married,0.0,0.0,0.0,0.0,0.0004991521251572671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aug.,0.0,0.0,0.00010557922876484971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000884433962264151
son,0.0,0.0016638935108153079,0.0004561022682641508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berry,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daughter,0.0,0.0,0.00024916697988504533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mrs.,0.0,0.0,0.001837078580508385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j.,0.0,0.0,0.0004983339597700907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m.,0.0,0.0,0.00024916697988504533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheshire,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
griffin,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attorneys,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amicable,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
property,0.0,0.0,0.0006250290342879103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settlement,0.0,0.0,0.00010135605961425573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agreed,0.0,0.0,0.0,0.0,0.0004444505224003063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upon,0.0,0.0,0.0,0.0,0.0,0.003251520872666247,0.0,0.000986325935888814,0.0,0.0,0.0,0.0
listed,0.0,0.0,0.0,0.0,0.0002871834144740441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayor's,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
occupation,0.0,0.0,9.290972131306775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attorney,0.0,0.0,0.0002576133181862333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
age,0.0,0.0,0.0008404106609682038,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007370283018867925
wife's,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422169811320755
birth,0.0,0.0,0.00027450599478860926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opelika,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala.,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lived,0.0,0.0,0.0,0.0,0.0004718013237787867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
together,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046626316969289395,0.0,0.0,0.0,0.0
man,0.0,0.0,0.0035178999024447926,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,4.4666785778095405e-05,0.0,0.0
more,0.0,0.0008319467554076539,5.4901198957721854e-05,0.011893958144267525,0.0,0.0,0.0,0.023739071956960324,0.0,0.0,0.0,0.0
than,0.0,0.0,0.0,0.0,0.0,0.012868922560552517,0.0,0.0,0.0,0.0,0.0,0.0
year,0.0,0.0016638935108153079,0.002597249027615303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home,0.0,0.0,0.0018539712571107611,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370283018867924e-05
e.,0.0,0.0,0.00035474620864989507,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pelham,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rd.,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aj,0.0,0.0,0.0004856644523183087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
henry,0.0,0.0,0.0003336303628969251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l.,0.0,0.0,0.00023227430328266938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bowden,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brief,0.0,0.0,2.5339014903563934e-05,0.0007700134752358166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interlude,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
since,0.0,0.0,0.0,0.0,0.0,0.004340740023559407,0.0,0.0005604124635731899,0.0,0.0,0.0,0.0
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006633254716981132
career,0.0,0.0,0.00025339014903563934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goes,0.0,0.0,0.0,0.0,0.0005128275258465073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
back,0.0,0.0,0.00040120106930642893,0.00033000577510106425,9.572780482468136e-05,0.0,0.0,0.00979600986325936,0.0,0.0,0.0,0.0
council,0.0,0.0,0.0004307632533605869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005159198113207547
present,0.0,0.0,0.00016892676602375955,0.0030113026977972115,0.0002461572124063235,0.0,0.0,0.0013449899125756557,0.0,0.0,0.0,0.0
expires,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he,0.0,0.0016638935108153079,0.0,0.0,0.0,0.0,0.0,0.0,0.1830007652010124,0.0,0.0,0.0
succeeded,0.0,0.0,0.0,0.0,0.00018461790930474262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05741950673965507,0.0,0.0,0.0
became,0.0,0.0,0.0,0.0,0.0014359170723702204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate,0.0,0.0,0.00013091824366841365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sept.,0.0,0.0,0.00014358775112019562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003611438679245283
after,0.0,0.0,0.0,0.0,0.0,0.006946797695696374,0.0,0.00013449899125756557,0.0,4.4666785778095405e-05,0.0,0.0
announced,0.0,0.0,0.0,0.0,0.0005196652261911275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
would,0.0,0.0,0.0,0.0,0.013853180898200318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run,0.0,0.0,0.00020271211922851147,0.0,0.0008273617416990318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reelection,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,0.0,0.0,0.00019426578092732348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
republicans,0.0,0.0,0.00012247190536722566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
getting,0.0,0.0,4.223169150593988e-06,0.0,0.0008000109403205514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong,0.0,0.0,4.223169150593988e-06,0.0022412892225613947,0.0,0.0,0.0,6.724949562878279e-05,0.0,0.0,0.0,0.0
encouragement,0.0,0.0,5.4901198957721854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enter,0.0,0.0,0.0,0.0,0.0004854767244680269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025795990566037734
governor's,0.0,0.0,5.912436810831584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
race,0.0,0.0,0.00040120106930642893,0.0,2.735080137848039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
top,0.0,0.0,0.00044343276081236884,0.0009075158815279267,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
official,0.0,0.0,7.60170447106918e-05,0.0007150125127189725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wednesday,0.0,0.0,0.00013091824366841365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robert,0.0,0.0,0.0003378535320475191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snodgrass,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gop,0.0,0.0,5.4901198957721854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chairman,0.0,0.0,0.00027872916393920327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meeting,0.0,0.0,0.00044343276081236884,0.0,0.00021880641102784313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
held,0.0,0.0,0.0,0.0,0.0014427547727148405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuesday,0.0,0.0,0.00023227430328266938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blue,0.0,0.0,5.4901198957721854e-05,0.00108626900970767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ridge,0.0,0.0,5.067802980712787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brought,0.0,0.0,0.0,0.0,0.0012991630654778186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enthusiastic,0.0,0.0,0.0,0.00028875505321343124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
responses,0.0,0.0,0.0001140255670660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audience,0.0,0.0,0.0004518790991135568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
party,0.0,0.0,0.000760170447106918,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
james,0.0,0.0,0.00040542423845702294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w.,0.0,0.0,0.0003378535320475191,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dorsey,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enthusiasm,0.0,0.0,0.00010557922876484971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
picking,0.0,0.0,4.223169150593988e-06,0.0,6.153930310158087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
up,0.0,0.0,0.0,0.0,0.0,0.0009439899307740718,0.0,0.0,0.0,0.05096480257280686,0.0,0.0
rally,0.0,0.0,2.1115845752969944e-05,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007738797169811321
savannah,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newly,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0005379959650302623,0.0,0.0,0.0,0.0
texas,0.0,0.0,0.00028717550224039123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sen.,0.0,0.0,0.00012669507451781967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
john,0.0,0.0,0.0013387446207382945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tower,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
featured,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker,0.0,0.0,0.00020271211922851147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warned,0.0,0.0,0.0,0.0,0.00012307860620316174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entering,0.0,0.0,0.0,0.0,0.00014359170723702205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governor,0.0,0.0,0.00034629987034870706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
force,0.0,0.0024958402662229617,0.0008192948152152338,0.0,0.00012991630654778186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petitions,0.0,0.0,2.956218405415792e-05,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
out,8.750743813224124e-06,0.0,0.0,0.0,0.0,0.0023075309418921753,0.0,0.00011208249271463797,0.0,0.05029480078613543,0.0,0.0
voting,0.0,0.0,2.956218405415792e-05,0.0,0.00015726710792626224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precincts,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obtain,0.0,0.0,0.0,0.0,0.0002871834144740441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signatures,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
registered,0.0,0.0,0.0,0.0,0.00012307860620316174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
despite,0.0,0.0,0.0,0.0,0.0,0.0007826241306417518,0.0,0.0,0.0,0.0,0.0,0.0
warning,0.0,0.0,7.179387556009781e-05,0.0,0.00013675400689240196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
